	token	coref	ner
2646	&	O	O
2647	Samenleving	214)|457)	O
2648	op	O	O
2649	30	(458	O
2650	september	O	O
2651	2021	458)	O
2652	Pagina	(177	O
2653	5	(459)	O
2654	van	O	O
2655	12	177)|(460)	O
2656	worden	O	O
2657	door	O	O
2658	de	(461	O
2659	leden	O	O
2660	van	O	O
2661	de	(462	O
2662	stembureaus	462)|461)	O
2663	en	O	O
2664	te	O	O
2665	tellen	O	O
2666	met	O	O
2667	frisse	(463	O
2668	mensen	O	O
2669	,	O	O
2670	zoals	O	O
2671	190	(464)	O
2672	beoogd	O	O
2673	in	O	O
2674	dit	(361	O
2675	raadsvoorstel	361)|463)	O
2676	.	O	O
2677	Bij	O	O
2678	de	(465	O
2679	Tweede	O	O
2680	Kamerverkiezingen	O	O
2681	vorig	(466	O
2682	jaar	466)|465)	O
2683	is	O	O
2684	ervaring	(467)	O
2685	opgedaan	O	O
2686	met	O	O
2687	het	(468	O
2688	experiment	O	O
2689	met	O	O
2690	de	(113	O
2691	CSO	113)|468)	O
2692	.	O	O
2693	Daarmee	O	O
2694	zijn	O	O
2695	goede	(469	O
2696	lessen	O	O
2697	geleerd	O	O
2698	die	O	O
2699	in	O	O
2700	de	(470	O
2701	komende	O	O
2702	verkiezingen	470)	O
2703	meegenomen	O	O
2704	lijken	O	O
2705	te	O	O
2706	worden	469)	O
2707	.	O	O
2708	Ze	(471)	O
2709	denkt	O	O
2710	daarbij	O	O
2711	bijvoorbeeld	O	O
2712	aan	O	O
2713	het	(472	O
2714	zichtbaar	O	O
2715	maken	O	O
2716	op	O	O
2717	welke	(473	O
2718	tafel	O	O
2719	van	O	O
2720	welk	(474	O
2721	stembureau	474)|473)	O
2722	de	(475	O
2723	stemmen	475)	O
2724	worden	O	O
2725	geteld	472)	O
2726	.	O	O
2727	Zij	(476)	O
2728	geeft	O	O
2729	burgemeester	(129)	O
2730	mee	O	O
2731	dat	O	O
2732	in	O	O
2733	de	(477	O
2734	beeldvorming	477)	O
2735	voorkomen	O	O
2736	moet	O	O
2737	worden	O	O
2738	dat	O	O
2739	op	O	O
2740	de	(478	O
2741	verkiezingsdag	478)	O
2742	minder	O	O
2743	transparant	O	O
2744	geteld	O	O
2745	wordt	O	O
2746	dan	O	O
2747	bij	O	O
2748	de	(479	O
2749	CSO-telling	O	O
2750	van	O	O
2751	de	(475	O
2752	stemmen	475)|479)	O
2753	.	O	O
2754	De	(480	O
2755	eerste	480)	O
2756	is	O	O
2757	dan	O	O
2758	wel	O	O
2759	niet	O	O
2760	de	(481	O
2761	officiële	O	O
2762	uitslag	481)	O
2763	.	O	O
2764	Verschillen	(482	O
2765	in	O	O
2766	tellingen	482)|(483)	O
2767	zijn	O	O
2768	voor	O	O
2769	het	(484	O
2770	vertrouwen	O	O
2771	in	O	O
2772	de	(485	O
2773	uitslag	485)|484)	O
2774	uiterst	O	O
2775	onwenselijk	O	O
2776	.	O	O
2777	Dat	(486)	O
2778	geldt	O	O
2779	dan	O	O
2780	ook	O	O
2781	voor	O	O
2782	de	(488|(487	O
2783	beeldvorming	O	O
2784	over	O	O
2785	de	(489	O
2786	transparantie	O	O
2787	in	O	O
2788	de	(483	O
2789	tellingen	483)|489)|487)	O
2790	.	O	O
2791	.	O	O
2792	200	488)|(490)	O
2793	Met	O	O
2794	betrekking	O	O
2795	tot	O	O
2796	de	(491	O
2797	toegankelijkheid	491)	O
2798	merkt	O	O
2799	mevrouw	(492	O
2800	Schers	492)	S-PER
2801	op	O	O
2802	dat	O	O
2803	GroenLinks	(9)	O
2804	het	(493)	O
2805	eens	O	O
2806	is	O	O
2807	met	O	O
2808	de	(129	O
2809	burgemeester	129)	O
2810	dat	O	O
2811	de	(495|(494	O
2812	dichtheid	O	O
2813	van	O	O
2814	de	(496	O
2815	stembureaus	496)|494)	O
2816	door	O	O
2817	de	(497	O
2818	hele	O	O
2819	stad	497)|495)	O
2820	voldoende	O	O
2821	zou	O	O
2822	moeten	O	O
2823	zijn	O	O
2824	.	O	O
2825	De	(498	O
2826	afwezigheid	O	O
2827	van	O	O
2828	stembureaus	(499)	O
2829	die	O	O
2830	voldoet	O	O
2831	aan	O	O
2832	alle	(500	O
2833	toegankelijkheidseisen	500)|498)	O
2834	blijft	O	O
2835	haars	O	O
2836	inziens	O	O
2837	een	O	O
2838	probleem	O	O
2839	stemmen	O	O
2840	is	O	O
2841	een	O	O
2842	basisrecht	O	O
2843	waar	O	O
2844	niemand	(501)	O
2845	belemmeringen	(502)	O
2846	zou	O	O
2847	moeten	O	O
2848	ervaren	O	O
2849	.	O	O
2850	Daarom	O	O
2851	sluit	O	O
2852	ze	(503)	O
2853	zich	(504)	O
2854	graag	O	O
2855	aan	O	O
2856	bij	O	O
2857	de	(505	O
2858	vragen	O	O
2859	van	O	O
2860	mevrouw	(334	O
2861	Assen	334)	S-PER
2862	over	O	O
2863	dit	(506	O
2864	onderwerp	506)|505)	O
2865	.	O	O
2866	Mevrouw	(507	O
2867	Van	O	B-PER
2868	Dun	O	E-PER
2869	(	O	O
2870	D66	507)|(508)	O
2871	)	O	O
2872	licht	O	O
2873	toe	O	O
2874	dat	O	O
2875	voor	O	O
2876	haar	(509)|(510	O
2877	fractie	510)	O
2878	het	(511)	O
2879	niet	O	O
2880	duidelijk	O	O
2881	is	O	O
2882	dat	O	O
2883	er	O	O
2884	meerwaarde	(512)	O
2885	zit	O	O
2886	in	O	O
2887	het	(513	O
2888	voorliggende	O	O
2889	voorstel	O	O
2890	tegenover	O	O
2891	het	(514	O
2892	gewone	O	O
2893	reguliere	O	O
2894	stem-	O	O
2895	men	514)|513)	O
2896	,	O	O
2897	zeker	O	O
2898	wanneer	O	O
2899	er	O	O
2900	geen	(515	O
2901	coronamaatregelen	515)	O
2902	zijn	O	O
2903	,	O	O
2904	is	O	O
2905	de	(516	O
2906	noodzaak	O	O
2907	wat	O	O
2908	haar	(517)|(518	O
2909	frac-	O	O
2910	210	O	O
2911	tie	518)	O
2912	betreft	516)	O
2913	er	O	O
2914	niet	O	O
2915	om	O	O
2916	dit	(519)	O
2917	te	O	O
2918	doen	O	O
2919	.	O	O
2920	Zij	(520)	O
2921	krijgt	O	O
2922	graag	O	O
2923	de	(521	O
2924	reflectie	O	O
2925	van	O	O
2926	de	(129	O
2927	burgemeester	129)|521)	O
2928	hierop	O	O
2929	.	O	O
2930	Destijds	(522)	O
2931	is	O	O
2932	ingestemd	O	O
2933	met	O	O
2934	de	(113	O
2935	CSO	113)	O
2936	vooral	O	O
2937	vanwege	O	O
2938	de	(523	O
2939	coronamaatregelen	523)	O
2940	.	O	O
2941	Het	(524	O
2942	tellen	O	O
2943	in	O	O
2944	de	(525	O
2945	Jaarbeurs	525)|524)	O
2946	zou	O	O
2947	de	(298	O
2948	tellers	298)	O
2949	meer	(526	O
2950	ruimte	526)	O
2951	bieden	O	O
2952	.	O	O
2953	Dat	(527)	O
2954	was	O	O
2955	op	O	O
2956	dat	(528	O
2957	moment	528)	O
2958	ook	O	O
2959	erg	O	O
2960	belangrijk	O	O
2961	.	O	O
2962	De	(529	O
2963	raad	529)	O
2964	vond	O	O
2965	de	(530	O
2966	kosten	530)	O
2967	toen	O	O
2968	erg	O	O
2969	hoog	O	O
2970	.	O	O
2971	Dit	(531	O
2972	experiment	531)	O
2973	werd	O	O
2974	gedaan	O	O
2975	op	O	O
2976	verzoek	O	O
2977	van	O	O
2978	het	(532	O
2979	Rijk	532)	O
2980	.	O	O
2981	Toch	O	O
2982	heeft	O	O
2983	het	(532	O
2984	Rijk	532)	O
2985	voor	O	O
2986	maart	(533	O
2987	2021	533)|(534)	O
2988	slechts	(535	O
2989	een	O	O
2990	fractie	535)	O
2991	ver-	O	O
2992	goed	O	O
2993	.	O	O
2994	Destijds	(536)	O
2995	verzocht	O	O
2996	de	(529	O
2997	raad	529)	O
2998	de	(129	O
2999	burgemeester	129)	O
3000	dringend	O	O
3001	de	(537	O
3002	rekening	537)	O
3003	neer	O	O
3004	te	O	O
3005	leg-	O	O
3006	gen	O	O
3007	bij	O	O
3008	het	(538	O
3009	ministerie	O	O
3010	van	O	O
3011	Binnenlandse	(539	O
3012	Zaken	539)|538)	O
3013	.	O	O
3014	Zij	(540)	O
3015	vraagt	O	O
3016	of	O	O
3017	de	(129	O
3018	burgemeester	129)	O
3019	wil	O	O
3020	be-	O	O
3021	vestigen	O	O
3022	dat	O	O
3023	zij	(541)	O
3024	dat	(542)	O
3025	gaat	O	O
3026	doen	O	O
3027	en	O	O
3028	dat	O	O
3029	zij	(129)	O
3030	de	(529	O
3031	raad	529)	O
3032	daarover	O	O
3033	gaat	O	O
3034	informeren	O	O
3035	.	O	O
3036	Zij	(543)	O
3037	sluit	O	O
3038	zich	(544)	O
3039	graag	O	O
3040	aan	O	O
3041	bij	O	O
3042	de	(545	O
3043	inbreng	O	O
3044	over	O	O
3045	de	(112	O
3046	vrijwilligers	112)|545)	O
3047	.	O	O
3048	Zij	(543)	O
3049	ziet	O	O
3050	wel	O	O
3051	degelijk	O	O
3052	de	(546	O
3053	220	O	O
3054	voordelen	O	O
3055	in	O	O
3056	van	O	O
3057	verschillende	(548|(547	O
3058	shifts	547)	O
3059	en	O	O
3060	eventuele	(549	O
3061	nachtploegen	549)|548)|546)	O
3062	.	O	O
3063	Zij	(543)	O
3064	wacht	O	O
3065	de	(550	O
3066	reactie	O	O
3067	van	O	O
3068	de	(129	O
3069	burgemeester	129)|550)	O
3070	af	O	O
3071	.	O	O
3072	D66	(508)	O
3073	wil	O	O
3074	geen	(551	O
3075	experiment	551)	O
3076	met	O	O
3077	een	(552	O
3078	nieuwe	O	O
3079	variant	O	O
3080	stembiljetten	552)	O
3081	.	O	O
3082	Dat	(553)	O
3083	maakt	O	O
3084	de	(555|(554	O
3085	kandi-	554)	O
3086	daten	555)	O
3087	in	O	O
3088	haar	(556)|(557	O
3089	beleving	557)	O
3090	onzichtbaar	O	O
3091	.	O	O
3092	Zij	(558)	O
3093	vraagt	O	O
3094	of	O	O
3095	de	(129	O
3096	burgemeester	129)	O
3097	kan	O	O
3098	bevestigen	O	O
3099	dat	O	O
3100	Utrecht	(93)	O
3101	dat	(559)	O
3102	niet	O	O
3103	gaat	O	O
3104	doen	O	O
3105	.	O	O
3106	Binnenlandse	(539	O
3107	Zaken	539)	O
3108	gaat	O	O
3109	aan	O	O
3110	de	(560	O
3111	slag	560)	O
3112	met	O	O
3113	early	(562|(561	O
3114	voting	561)	O
3115	en	O	O
3116	brief	(563	O
3117	stemmen	563)|562)	O
3118	.	O	O
3119	Bijna	(564	O
3120	11.000	O	O
3121	mensen	564)	O
3122	stemden	O	O
3123	in	O	O
3124	Utrecht	(93)	O
3125	per	O	O
3126	brief	(565)	O
3127	.	O	O
3128	Zij	(566)	O
3129	waren	O	O
3130	daarover	O	O
3131	heel	O	O
3132	positief	O	O
3133	.	O	O
3134	Zij	(567)	O
3135	vraagt	O	O
3136	of	O	O
3137	de	(129	O
3138	burgemeester	129)	O
3139	bereid	O	O
3140	is	O	O
3141	zich	(568)	O
3142	hiervoor	O	O
3143	in	O	O
3144	te	O	O
3145	zetten	O	O
3146	bij	O	O
3147	het	(532	O
3148	Rijk	532)	O
3149	.	O	O
3150	De	(441	O
3151	heer	O	O
3152	Bosch	O	S-PER
3153	(	O	O
3154	PVV	441)|(26)	O
3155	)	O	O
3156	merkt	O	O
3157	op	O	O
3158	dat	O	O
3159	het	(569	O
3160	brief	O	O
3161	stemmen	569)	O
3162	ook	O	O
3163	een	(570	O
3164	coronamaatregel	570)	O
3165	was	O	O
3166	en	O	O
3167	die	(571	O
3168	maatregel	571)	O
3169	ziet	O	O
3170	mevrouw	(507	O
3171	Van	O	B-PER
3172	Dun	507)	E-PER
3173	wél	O	O
3174	zitten	O	O
3175	.	O	O
3176	Hij	(572)	O
3177	vraagt	O	O
3178	hoe	O	O
3179	hij	(572)	O
3180	dit	(573)	O
3181	moet	O	O
3182	230	O	O
3183	duiden	O	O
3184	.	O	O
3185	Mevrouw	(574	O
3186	Van	O	B-PER
3187	Dun	O	E-PER
3188	(	O	O
3189	D66	574)|(508)	O
3190	)	O	O
3191	licht	O	O
3192	toe	O	O
3193	dat	O	O
3194	de	(113	O
3195	CSO	113)	O
3196	is	O	O
3197	wat	(575)	O
3198	er	O	O
3199	uiteindelijk	O	O
3200	gedaan	O	O
3201	wordt	O	O
3202	met	O	O
3203	de	(576	O
3204	uitgebrachte	O	O
3205	stemmen	O	O
3206	,	O	O
3207	waar	O	O
3208	die	(577)	O
3209	geteld	O	O
3210	worden	576)	O
3211	.	O	O
3212	Zij	(578)	O
3213	vindt	O	O
3214	het	(579	O
3215	uitbrengen	O	O
3216	van	O	O
3217	een	(580	O
3218	stem	580)	O
3219	per	O	O
3220	brief	(581	O
3221	van	O	O
3222	een	(582	O
3223	andere	O	O
3224	orde	582)|581)|579)	O
3225	.	O	O
3226	Daarover	O	O
3227	wil	O	O
3228	zij	(578)	O
3229	meer	(583	O
3230	duidelijkheid	583)	O
3231	.	O	O
3232	De	(441	O
3233	heer	O	O
3234	Bosch	O	S-PER
3235	(	O	O
3236	PVV	441)|(26)	O
3237	)	O	O
3238	vraagt	O	O
3239	of	O	O
3240	mevrouw	(507	O
3241	Van	O	B-PER
3242	Dun	507)	E-PER
3243	het	(584)	O
3244	met	O	O
3245	hem	(585)	O
3246	eens	O	O
3247	is	O	O
3248	dat	O	O
3249	het	(586	O
3250	stemmen	O	O
3251	via	O	O
3252	een	(587	O
3253	brief	587)|586)	O
3254	eigenlijk	O	O
3255	heel	O	O
3256	uitzonderlijk	O	O
3257	was	O	O
3258	omdat	O	O
3259	geen	(588	O
3260	zekerheid	O	O
3261	kan	O	O
3262	zijn	O	O
3263	over	O	O
3264	wie	O	O
3265	de	(587	O
3266	brief	587)	O
3267	invult	588)	O
3268	.	O	O
3269	Griffie	O	O
3270	Gemeenteraad	O	O
3271	Utrecht	O	O
3272	Verslag	O	O
3273	van	O	O
3274	de	(590|(589	O
3275	openbare	O	O
3276	fysieke	O	O
3277	vergadering	O	O
3278	van	O	O
3279	de	(214	O
3280	Commissie	O	O
3281	Mens	O	O
3282	&	O	O
3283	Samenleving	214)|589)	O
3284	op	O	O
3285	30	(591	O
3286	september	O	O
3287	2021	591)	O
3288	Pagina	(593|(592	O
3289	6	(594)|(595	O
3290	van	O	O
3291	12	595)|592)|(596)	O
3292	Mevrouw	O	O
3293	Van	O	B-PER
3294	Dun	O	E-PER
3295	(	O	O
3296	D66	593)|590)|(597)	O
3297	)	O	O
3298	bevestigt	O	O
3299	dat	O	O
3300	daartegen	O	O
3301	bepaalde	(598	O
3302	bezwaren	598)	O
3303	zijn	O	O
3304	.	O	O
3305	Zij	(599)	O
3306	wil	O	O
3307	graag	O	O
3308	nagaan	O	O
3309	wat	(600)	O
3310	daarvan	O	O
3311	het	(601	O
3312	nut	601)	O
3313	is	O	O
3314	en	O	O
3315	of	O	O
3316	de	(602	O
3317	gemeente	602)	O
3318	daarmee	O	O
3319	door	O	O
3320	moet	O	O
3321	gaan	O	O
3322	of	O	O
3323	niet	O	O
3324	en	O	O
3325	welke	(603	O
3326	ervaring	603)	O
3327	daarmee	O	O
3328	is	O	O
3329	opgedaan	O	O
3330	.	O	O
3331	240	(604	O
3332	92	O	O
3333	%	O	O
3334	van	O	O
3335	de	(605	O
3336	stembureaus	605)|604)	O
3337	is	O	O
3338	toegankelijk	O	O
3339	-	O	O
3340	zij	(599)	O
3341	is	O	O
3342	het	(606)	O
3343	eens	O	O
3344	met	O	O
3345	mevrouw	(607)	O
3346	Assen	O	S-PER
3347	dat	O	O
3348	daarin	O	O
3349	meer	(608	O
3350	ambitie	608)	O
3351	kan	O	O
3352	zitten	O	O
3353	om	O	O
3354	naar	O	O
3355	die	(609	O
3356	100	O	O
3357	%	609)	O
3358	toe	O	O
3359	te	O	O
3360	gaan	O	O
3361	.	O	O
3362	D66	(610)	O
3363	vindt	O	O
3364	dat	(611)	O
3365	heel	O	O
3366	erg	O	O
3367	belangrijk	O	O
3368	.	O	O
3369	De	(612	O
3370	vorige	O	O
3371	keer	612)	O
3372	is	O	O
3373	gebruik	(613)	O
3374	gemaakt	O	O
3375	van	O	O
3376	de	(614	O
3377	druktemeterapp	614)	O
3378	.	O	O
3379	Die	(615	O
3380	app	615)	O
3381	lijkt	O	O
3382	haar	(616)|(617	O
3383	fractie	617)	O
3384	ook	O	O
3385	buiten	O	O
3386	corona	(618)	O
3387	nuttig	O	O
3388	.	O	O
3389	Zij	(619)	O
3390	krijgt	O	O
3391	graag	O	O
3392	de	(621|(620	O
3393	reactie	O	O
3394	van	O	O
3395	de	(129	O
3396	burgemeester	129)|620)	O
3397	.	O	O
3398	Mevrouw	(623|(622	O
3399	De	O	B-PER
3400	Vries	622)	E-PER
3401	(	O	O
3402	Partij	(624	O
3403	voor	O	O
3404	de	O	O
3405	Dieren	624)|623)|621)	O
3406	)	O	O
3407	is	O	O
3408	positief	O	O
3409	over	O	O
3410	het	(625	O
3411	voorliggende	O	O
3412	voorstel	625)	O
3413	.	O	O
3414	Zij	(619)	O
3415	brengt	O	O
3416	een	(626	O
3417	aantal	O	O
3418	aandachtspunten	(627)	O
3419	in	O	O
3420	die	O	O
3421	ook	O	O
3422	langskwamen	O	O
3423	bij	O	O
3424	de	(628	O
3425	andere	O	O
3426	fracties	628)|626)	O
3427	:	O	O
3428		O	O
3429	de	O	O
3430	communicatie	O	O
3431	naar	O	O
3432	inwoners	(629)	O
3433	250	O	O
3434		O	O
3435	het	(630	O
3436	vervoer	O	O
3437	van	O	O
3438	de	(631	O
3439	stembiljetten	631)|630)	O
3440		O	O
3441	de	(632	O
3442	mindere	O	O
3443	belasting	O	O
3444	van	O	O
3445	vrijwilligers	(112)	O
3446	als	O	O
3447	gevolg	O	O
3448	van	O	O
3449	het	(625	O
3450	voorstel	625)|632)	O
3451	.	O	O
3452	Haar	(633)|(634	O
3453	fractie	634)	O
3454	vraagt	O	O
3455	zich	(635)	O
3456	af	O	O
3457	of	O	O
3458	die	(636	O
3459	mindere	O	O
3460	belasting	636)	O
3461	er	O	O
3462	ook	O	O
3463	daadwerkelijk	O	O
3464	zal	O	O
3465	zijn	O	O
3466		(637	O
3467	Ook	O	O
3468	haar	(638)	O
3469	fractie	637)	O
3470	ziet	O	O
3471	de	(639	O
3472	voordelen	O	O
3473	in	O	O
3474	van	O	O
3475	de	(640	O
3476	verschillende	O	O
3477	shifts	640)|639)	O
3478		(641	O
3479	De	O	O
3480	kosten	641)	O
3481	zijn	O	O
3482	lager	O	O
3483	dan	O	O
3484	de	(642	O
3485	vorige	O	O
3486	keer	642)	O
3487	zij	(643)	O
3488	vraagt	O	O
3489	waar	O	O
3490	de	(645|(644	O
3491	onderbouwing	O	O
3492	van	O	O
3493	de	(646	O
3494	begroting	646)|644)	O
3495	Mevrouw	(648|(647	O
3496	Kendir	647)	S-PER
3497	(	O	O
3498	Student	(649	O
3499	&	O	O
3500	Starter	649)|648)|645)	O
3501	)	O	O
3502	staat	O	O
3503	positief	O	O
3504	tegenover	O	O
3505	het	(650	O
3506	voorliggende	O	O
3507	raads-	O	O
3508	voorstel	650)	O
3509	.	O	O
3510	Haar	(651)|(282	O
3511	fractie	282)	O
3512	ziet	O	O
3513	nog	O	O
3514	wel	O	O
3515	een	(653|(652	O
3516	aantal	O	O
3517	verbeterpunten	O	O
3518	waarvoor	O	O
3519	zij	(654)	O
3520	aandacht	(655)	O
3521	vraagt	652)	O
3522	:	O	O
3523	260	653)|(656)	O
3524	Zij	(654)	O
3525	las	O	O
3526	bij	O	O
3527	de	(657	O
3528	vorige	O	O
3529	verkiezingen	657)	O
3530	dat	O	O
3531	er	O	O
3532	moeite	(658)	O
3533	was	O	O
3534	met	O	O
3535	het	(659	O
3536	werven	O	O
3537	van	O	O
3538	medewerkers	(660	O
3539	op	O	O
3540	de	(605	O
3541	stembureaus	605)|660)|659)	O
3542	.	O	O
3543	Haar	(661)|(282	O
3544	fractie	282)	O
3545	ziet	O	O
3546	hierin	O	O
3547	kansen	(662)	O
3548	:	O	O
3549	jongeren	(663)	O
3550	zijn	O	O
3551	over	O	O
3552	het	(664	O
3553	algemeen	664)	O
3554	relatief	O	O
3555	flexibeler	O	O
3556	dan	O	O
3557	de	(665	O
3558	gemiddelde	O	O
3559	burger	665)	O
3560	.	O	O
3561	Zij	(666)	O
3562	vraagt	O	O
3563	de	(667	O
3564	toezegging	O	O
3565	van	O	O
3566	de	(669|(668	O
3567	burge-	O	O
3568	meester	668)	O
3569	in	O	O
3570	het	(670	O
3571	communicatieprogramma	O	O
3572	voor	O	O
3573	het	(671	O
3574	werven	O	O
3575	van	O	O
3576	medewerkers	671)|670)|669)|667)|(672)	O
3577	op	O	O
3578	deze	(673	O
3579	dag	673)	O
3580	vooral	O	O
3581	in	O	O
3582	te	O	O
3583	zetten	O	O
3584	op	O	O
3585	het	(674	O
3586	werven	O	O
3587	van	O	O
3588	jongeren	674)|(663)	O
3589	.	O	O
3590	Haar	(666)|(282	O
3591	fractie	282)	O
3592	ziet	O	O
3593	kansen	(675)	O
3594	in	O	O
3595	gesprekken	(677|(676	O
3596	met	O	O
3597	bedrijven/organisaties	(678	O
3598	die	O	O
3599	maatschappe-	O	O
3600	lijk	O	O
3601	een	(679	O
3602	bijdrage	679)	O
3603	willen	O	O
3604	leveren	678)|676)	O
3605	en	O	O
3606	hun	(680)|(681	O
3607	medewerkers	681)	O
3608	een	(682	O
3609	dag	682)	O
3610	vrij	O	O
3611	kunnen	O	O
3612	geven	O	O
3613	op	O	O
3614	de	(683	O
3615	dag	O	O
3616	van	O	O
3617	het	(684	O
3618	stemmen	684)|683)|677)	O
3619	.	O	O
3620	Zij	(685)	O
3621	vraagt	O	O
3622	of	O	O
3623	de	(129	O
3624	burgemeester	129)	O
3625	kan	O	O
3626	toezeggen	O	O
3627	om	O	O
3628	daarover	O	O
3629	het	(686	O
3630	gesprek	686)	O
3631	aan	O	O
3632	te	O	O
3633	gaan	O	O
3634	met	O	O
3635	bedrijven	(687)	O
3636	.	O	O
3637	Haar	(666)|(282	O
3638	fractie	282)	O
3639	ontving	O	O
3640	daarnaast	O	O
3641	ook	O	O
3642	signalen	(688	O
3643	over	O	O
3644	mogelijke	(689	O
3645	verbeterpunten	O	O
3646	in	O	O
3647	het	(690	O
3648	270	O	O
3649	selectieproces	690)|689)|688)	O
3650	omdat	O	O
3651	er	O	O
3652	heel	(691	O
3653	veel	O	O
3654	mensen	691)	O
3655	bij	O	O
3656	de	(692	O
3657	vorige	O	O
3658	verkiezingen	692)	O
3659	onzeker	O	O
3660	waren	O	O
3661	tot	O	O
3662	op	O	O
3663	het	(693	O
3664	laatste	O	O
3665	moment	693)	O
3666	over	O	O
3667	of	O	O
3668	ze	(694)	O
3669	inzetbaar	O	O
3670	waren	O	O
3671	.	O	O
3672	In	O	O
3673	haar	(666)|(282	O
3674	fractie	282)	O
3675	heerste	O	O
3676	verba-	O	O
3677	zing	O	O
3678	over	O	O
3679	het	(695	O
3680	bericht	O	O
3681	over	O	O
3682	personeelstekort	695)|(696)	O
3683	.	O	O
3684	Zij	(697)	O
3685	geeft	O	O
3686	de	(129	O
3687	burgemeester	129)	O
3688	mee	O	O
3689	hierin	O	O
3690	verbetermogelijkheden	O	O
3691	te	O	O
3692	zien	O	O
3693	Tot	O	O
3694	slot	(698)	O
3695	merkt	O	O
3696	zij	(699)	O
3697	op	O	O
3698	over	O	O
3699	de	(700	O
3700	toegankelijkheid	O	O
3701	dat	O	O
3702	zij	(699)	O
3703	meerdere	(701	O
3704	stembureaus	701)	O
3705	wenst	O	O
3706	voor	O	O
3707	slechtzienden	(702)|(703	O
3708	en	O	O
3709	slechthorenden	703)|700)|(704)	O
3710	.	O	O
3711	Dat	(705)	O
3712	zou	O	O
3713	wat	O	O
3714	haar	(699)	O
3715	betreft	O	O
3716	beter	O	O
3717	passen	O	O
3718	bij	O	O
3719	Utrecht	(93)	O
3720	als	O	O
3721	inclusieve	(706	O
3722	stad	706)	O
3723	.	O	O
3724	Zij	(707)	O
3725	vraagt	O	O
3726	de	(708	O
3727	reactie	O	O
3728	van	O	O
3729	de	(129	O
3730	burgemeester	129)|708)	O
3731	hierop	O	O
3732	.	O	O
3733	De	(709	O
3734	heer	O	O
3735	Sungur	O	S-PER
3736	(	O	O
3737	DENK	709)|(28)	O
3738	)	O	O
3739	sluit	O	O
3740	zich	(710)	O
3741	aan	O	O
3742	bij	O	O
3743	wat	O	O
3744	gezegd	O	O
3745	is	O	O
3746	over	O	O
3747	toegankelijkheid	(711	O
3748	van	O	O
3749	stembureaus	711)|(712)	O
3750	.	O	O
3751	Voor	O	O
3752	het	(713	O
3753	overige	713)	O
3754	lijkt	O	O
3755	het	(714)	O
3756	zijn	(715)|(716	O
3757	fractie	716)	O
3758	een	(717	O
3759	prima	O	O
3760	voorstel	717)	O
3761	.	O	O
3762	280	(718	O
3763	Korte	O	O
3764	schorsing	O	O
3765	en	O	O
3766	heropening	O	O
3767	van	O	O
3768	de	(45	O
3769	vergadering	45)|718)	O
3770	.	O	O
3771	Burgemeester	(719	O
3772	Dijksma	719)	S-PER
3773	beantwoordt	O	O
3774	de	(720	O
3775	gestelde	O	O
3776	vragen	720)	O
3777	.	O	O
3778	Zij	(721)	O
3779	merkt	O	O
3780	dat	O	O
3781	er	O	O
3782	een	(722	O
3783	grote	O	O
3784	mate	O	O
3785	aan	O	O
3786	betrokkenheid	(723)|(724	O
3787	en	O	O
3788	kennis	724)|722)|(725)	O
3789	is	O	O
3790	in	O	O
3791	de	(50	O
3792	commissie	50)	O
3793	.	O	O
3794	Dat	(726)	O
3795	helpt	O	O
3796	het	(727	O
3797	bestuur	727)	O
3798	om	O	O
3799	het	(728	O
3800	proces	728)	O
3801	te	O	O
3802	verbeteren	O	O
3803	.	O	O
3804	Griffie	O	O
3805	Gemeenteraad	O	O
3806	Utrecht	O	O
3807	Verslag	(729	O
3808	van	O	O
3809	de	(730	O
3810	openbare	O	O
3811	fysieke	O	O
3812	vergadering	O	O
3813	van	O	O
3814	de	(731	O
3815	Commissie	O	O
3816	Mens	O	O
3817	&	O	O
3818	Samenleving	731)|730)	O
3819	op	O	O
3820	30	(732	O
3821	september	O	O
3822	2021	732)	O
3823	Pagina	(733	O
3824	7	(734)	O
3825	van	O	O
3826	12	733)|729)|(735)	O
3827	Zij	(721)	O
3828	sluit	O	O
3829	zich	(736)	O
3830	aan	O	O
3831	bij	O	O
3832	de	(737	O
3833	complimenten	O	O
3834	die	O	O
3835	de	(739|(738	O
3836	heer	O	O
3837	Van	O	B-PER
3838	Steeg	738)	E-PER
3839	en	O	O
3840	mevrouw	(334	O
3841	Assen	334)|739)	S-PER
3842	heeft	O	O
3843	gemaakt	737)	O
3844	in	O	O
3845	ieder	(740	O
3846	geval	740)	O
3847	in	O	O
3848	de	(741	O
3849	richting	O	O
3850	van	O	O
3851	de	(112	O
3852	vrijwilligers	112)|741)	O
3853	en	O	O
3854	in	O	O
3855	de	(742	O
3856	richting	O	O
3857	van	O	O
3858	de	(743	O
3859	me-	O	O
3860	dewerkers	O	O
3861	van	O	O
3862	de	(258	O
3863	gemeente	258)|743)|742)	O
3864	.	O	O
3865	Vandaag	O	O
3866	laat	O	O
3867	het	(744	O
3868	bestuur	744)	O
3869	vooral	O	O
3870	zijn	(745)|(746	O
3871	licht	746)	O
3872	schijnen	O	O
3873	op	O	O
3874	de	(747	O
3875	dingen	O	O
3876	die	O	O
3877	voor	O	O
3878	verbetering	(748)	O
3879	in	O	O
3880	aanmerking	(749)	O
3881	komen	747)	O
3882	.	O	O
3883	Daarover	O	O
3884	zijn	O	O
3885	college	(91)|(750	O
